work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2024,Mid-level/Intermediate,FT,Data Scientist,120000,US,0,US,M
2024,Entry-level/Junior,FT,Data Operations Analyst,60000,CA,0,CA,M
2024,Entry-level/Junior,FT,Data Operations Analyst,45000,CA,0,CA,M
2024,Senior-level/Expert,FT,Frontend Engineer,210000,US,100,US,M
2024,Senior-level/Expert,FT,Frontend Engineer,135000,US,100,US,M
2024,Senior-level/Expert,FT,Software Engineer,314400,US,0,US,M
2024,Senior-level/Expert,FT,Software Engineer,161600,US,0,US,M
2024,Senior-level/Expert,FT,Software Engineer,334800,US,0,US,M
2024,Senior-level/Expert,FT,Software Engineer,225000,US,0,US,M
2024,Mid-level/Intermediate,FT,AI Engineer,208800,US,0,US,M
2024,Mid-level/Intermediate,FT,AI Engineer,98300,US,0,US,M
2024,Senior-level/Expert,FT,AI Engineer,250200,US,0,US,M
2024,Senior-level/Expert,FT,AI Engineer,117200,US,0,US,M
2024,Senior-level/Expert,FT,AI Engineer,294000,US,0,US,M
2024,Senior-level/Expert,FT,AI Engineer,137600,US,0,US,M
2024,Mid-level/Intermediate,FT,Analytics Engineer,160800,US,0,US,M
2024,Mid-level/Intermediate,FT,Analytics Engineer,120890,US,0,US,M
2024,Senior-level/Expert,FT,Data Engineer,196700,US,0,US,M
2024,Senior-level/Expert,FT,Data Engineer,122900,US,0,US,M
2024,Senior-level/Expert,FT,Data Engineer,215000,US,0,US,M
2024,Senior-level/Expert,FT,Data Engineer,150000,US,0,US,M
2024,Senior-level/Expert,FT,Data Analyst,154000,CA,100,CA,M
2024,Senior-level/Expert,FT,Data Analyst,102000,CA,100,CA,M
2024,Entry-level/Junior,FT,Data Analytics Specialist,116500,US,0,US,M
2024,Entry-level/Junior,FT,Data Analytics Specialist,116500,US,0,US,M
2024,Mid-level/Intermediate,FT,Machine Learning Scientist,107200,US,0,US,M
2024,Mid-level/Intermediate,FT,Machine Learning Scientist,107200,US,0,US,M
2024,Senior-level/Expert,FT,Machine Learning Engineer,229900,US,0,US,M
2024,Senior-level/Expert,FT,Machine Learning Engineer,201400,US,0,US,M
2024,Senior-level/Expert,FT,Machine Learning Engineer,300200,US,0,US,M
2024,Senior-level/Expert,FT,Machine Learning Engineer,170700,US,0,US,M
2024,Senior-level/Expert,FT,Software Engineer,314400,US,0,US,M
2024,Senior-level/Expert,FT,Software Engineer,161600,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Product Owner,156000,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Product Owner,97000,US,0,US,M
2024,Senior-level/Expert,FT,Data Specialist,139200,US,0,US,M
2024,Senior-level/Expert,FT,Data Specialist,87100,US,0,US,M
2024,Mid-level/Intermediate,FT,Software Engineer,208800,US,0,US,M
2024,Mid-level/Intermediate,FT,Software Engineer,98300,US,0,US,M
2024,Senior-level/Expert,FT,Software Engineer,250200,US,0,US,M
2024,Senior-level/Expert,FT,Software Engineer,117200,US,0,US,M
2024,Mid-level/Intermediate,FT,Software Engineer,208300,US,0,US,M
2024,Mid-level/Intermediate,FT,Software Engineer,138900,US,0,US,M
2024,Senior-level/Expert,FT,Site Reliability Engineer,144500,CA,0,CA,M
2024,Senior-level/Expert,FT,Site Reliability Engineer,97000,CA,0,CA,M
2024,Mid-level/Intermediate,FT,Research Scientist,208000,US,0,US,M
2024,Mid-level/Intermediate,FT,Research Scientist,143000,US,0,US,M
2024,Mid-level/Intermediate,FT,Software Engineer,240240,US,0,US,M
2024,Mid-level/Intermediate,FT,Software Engineer,214032,US,0,US,M
2024,Mid-level/Intermediate,FT,Solutions Engineer,139000,US,0,US,M
2024,Mid-level/Intermediate,FT,Solutions Engineer,94500,US,0,US,M
2024,Senior-level/Expert,FT,Research Scientist,293000,US,0,US,M
2024,Senior-level/Expert,FT,Research Scientist,213000,US,0,US,M
2024,Senior-level/Expert,FT,Software Engineer,204600,US,0,US,M
2024,Senior-level/Expert,FT,Software Engineer,84500,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Scientist,43750,GB,0,GB,M
2024,Mid-level/Intermediate,FT,Data Scientist,36250,GB,0,GB,M
2024,Senior-level/Expert,FT,Software Engineer,209169,US,0,US,M
2024,Senior-level/Expert,FT,Software Engineer,96038,US,0,US,M
2024,Senior-level/Expert,FT,Machine Learning Engineer,264500,US,100,US,M
2024,Senior-level/Expert,FT,Machine Learning Engineer,165600,US,100,US,M
2024,Senior-level/Expert,FT,Software Engineer,339250,US,0,US,M
2024,Senior-level/Expert,FT,Software Engineer,180000,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,234000,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,117000,US,0,US,M
2024,Senior-level/Expert,FT,Solutions Architect,276000,US,0,US,M
2024,Senior-level/Expert,FT,Solutions Architect,148000,US,0,US,M
2024,Entry-level/Junior,FT,Data Analyst,159850,US,0,US,M
2024,Entry-level/Junior,FT,Data Analyst,118150,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,286000,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,143000,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,206000,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,106605,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Scientist,172000,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Scientist,75600,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,163000,US,100,US,M
2024,Senior-level/Expert,FT,Data Scientist,77000,US,100,US,M
2024,Entry-level/Junior,FT,Data Scientist,137000,US,0,US,M
2024,Entry-level/Junior,FT,Data Scientist,60400,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Engineer,96153,CA,0,CA,M
2024,Mid-level/Intermediate,FT,Data Engineer,76923,CA,0,CA,M
2024,Senior-level/Expert,FT,Software Engineer,207000,US,0,US,M
2024,Senior-level/Expert,FT,Software Engineer,108000,US,0,US,M
2024,Senior-level/Expert,FT,AI Architect,295000,US,0,US,M
2024,Senior-level/Expert,FT,AI Architect,158800,US,0,US,M
2024,Senior-level/Expert,FT,Software Engineer,419750,US,0,US,M
2024,Senior-level/Expert,FT,Software Engineer,220000,US,0,US,M
2024,Senior-level/Expert,FT,Software Engineer,339250,US,0,US,M
2024,Senior-level/Expert,FT,Software Engineer,180000,US,0,US,M
2024,Senior-level/Expert,FT,Software Engineer,286000,US,0,US,M
2024,Senior-level/Expert,FT,Software Engineer,110000,US,0,US,M
2024,Mid-level/Intermediate,FT,Research Engineer,238050,US,0,US,M
2024,Mid-level/Intermediate,FT,Research Engineer,112200,US,0,US,M
2024,Mid-level/Intermediate,FT,Software Engineer,230000,US,0,US,M
2024,Mid-level/Intermediate,FT,Software Engineer,120000,US,0,US,M
2024,Senior-level/Expert,FT,Software Engineer,276000,US,0,US,M
2024,Senior-level/Expert,FT,Software Engineer,148000,US,0,US,M
2024,Senior-level/Expert,FT,Data Engineer,265200,US,0,US,M
2024,Senior-level/Expert,FT,Data Engineer,125700,US,0,US,M
2024,Senior-level/Expert,FT,Data Analytics Lead,176500,US,0,US,M
2024,Senior-level/Expert,FT,Data Analytics Lead,128300,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,229300,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,127300,US,0,US,M
2024,Mid-level/Intermediate,FT,Machine Learning Engineer,206690,CA,0,CA,M
2024,Mid-level/Intermediate,FT,Machine Learning Engineer,119800,CA,0,CA,M
2024,Mid-level/Intermediate,FT,Data Engineer,188600,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Engineer,125700,US,0,US,M
2024,Senior-level/Expert,FT,Data Engineer,297000,US,0,US,M
2024,Senior-level/Expert,FT,Data Engineer,138000,US,0,US,M
2024,Mid-level/Intermediate,FT,Research Associate,58717,GB,0,GB,M
2024,Mid-level/Intermediate,FT,Research Associate,49183,GB,0,GB,M
2024,Mid-level/Intermediate,FT,Research Associate,55000,US,0,US,M
2024,Mid-level/Intermediate,FT,Research Associate,55000,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Scientist,187000,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Scientist,127000,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Scientist,187000,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Scientist,127000,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,215625,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,138000,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Scientist,135000,US,100,US,M
2024,Mid-level/Intermediate,FT,Data Scientist,108000,US,100,US,M
2024,Mid-level/Intermediate,FT,Data Scientist,178300,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Scientist,114100,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Scientist,105195,KR,0,KR,M
2024,Mid-level/Intermediate,FT,Data Scientist,87509,KR,0,KR,M
2024,Senior-level/Expert,FT,Research Engineer,256500,US,0,US,M
2024,Senior-level/Expert,FT,Research Engineer,138900,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Manager,58717,GB,0,GB,M
2024,Mid-level/Intermediate,FT,Data Manager,49183,GB,0,GB,M
2024,Senior-level/Expert,FT,Analytics Engineer,216000,US,0,US,M
2024,Senior-level/Expert,FT,Analytics Engineer,146000,US,0,US,M
2024,Senior-level/Expert,FT,Machine Learning Engineer,166000,US,0,US,M
2024,Senior-level/Expert,FT,Machine Learning Engineer,157000,US,0,US,M
2024,Senior-level/Expert,FT,Machine Learning Engineer,166000,US,0,US,M
2024,Senior-level/Expert,FT,Machine Learning Engineer,157000,US,0,US,M
2024,Senior-level/Expert,FT,Machine Learning Engineer,166000,US,0,US,M
2024,Senior-level/Expert,FT,Machine Learning Engineer,157000,US,0,US,M
2024,Senior-level/Expert,FT,Machine Learning Engineer,166000,US,0,US,M
2024,Senior-level/Expert,FT,Machine Learning Engineer,157000,US,0,US,M
2024,Senior-level/Expert,FT,Machine Learning Engineer,166000,US,0,US,M
2024,Senior-level/Expert,FT,Machine Learning Engineer,157000,US,0,US,M
2024,Senior-level/Expert,FT,Machine Learning Engineer,166000,US,0,US,M
2024,Senior-level/Expert,FT,Machine Learning Engineer,157000,US,0,US,M
2024,Senior-level/Expert,FT,Engineering Manager,252450,US,0,US,M
2024,Senior-level/Expert,FT,Engineering Manager,183600,US,0,US,M
2024,Senior-level/Expert,FT,Machine Learning Engineer,300200,US,0,US,M
2024,Senior-level/Expert,FT,Machine Learning Engineer,170700,US,0,US,M
2024,Senior-level/Expert,FT,SAS Developer,208672,US,100,US,M
2024,Senior-level/Expert,FT,SAS Developer,90146,US,100,US,M
2024,Senior-level/Expert,FT,Data Architect,282000,US,0,US,M
2024,Senior-level/Expert,FT,Data Architect,176000,US,0,US,M
2024,Senior-level/Expert,FT,Data Architect,185000,US,0,US,M
2024,Senior-level/Expert,FT,Data Architect,110000,US,0,US,M
2024,Senior-level/Expert,FT,Business Intelligence Developer,164200,US,0,US,M
2024,Senior-level/Expert,FT,Business Intelligence Developer,78500,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Modeler,115000,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Modeler,80000,US,0,US,M
2024,Executive-level/Director,FT,Data Engineer,210000,US,0,US,M
2024,Executive-level/Director,FT,Data Engineer,122500,US,0,US,M
2024,Senior-level/Expert,FT,Data Engineer,200000,US,0,US,M
2024,Senior-level/Expert,FT,Data Engineer,123573,US,0,US,M
2024,Senior-level/Expert,FT,Data Engineer,205000,US,0,US,M
2024,Senior-level/Expert,FT,Data Engineer,115000,US,0,US,M
2024,Senior-level/Expert,FT,Data Engineer,143706,US,100,US,M
2024,Senior-level/Expert,FT,Data Engineer,84533,US,100,US,M
2024,Entry-level/Junior,FT,Data Analyst,83300,US,0,US,M
2024,Entry-level/Junior,FT,Data Analyst,47500,US,0,US,M
2024,Entry-level/Junior,FT,Data Analyst,93750,US,0,US,M
2024,Entry-level/Junior,FT,Data Analyst,93750,US,0,US,M
2024,Senior-level/Expert,FT,Software Engineer,198072,US,0,US,M
2024,Senior-level/Expert,FT,Software Engineer,141480,US,0,US,M
2024,Mid-level/Intermediate,FT,ETL Developer,215000,US,0,US,M
2024,Mid-level/Intermediate,FT,ETL Developer,215000,US,0,US,M
2024,Mid-level/Intermediate,FT,Solutions Engineer,139000,US,0,US,M
2024,Mid-level/Intermediate,FT,Solutions Engineer,94500,US,0,US,M
2024,Entry-level/Junior,FT,Research Associate,92700,US,0,US,M
2024,Entry-level/Junior,FT,Research Associate,57200,US,0,US,M
2024,Entry-level/Junior,FT,Business Analyst,75000,US,0,US,M
2024,Entry-level/Junior,FT,Business Analyst,62400,US,0,US,M
2024,Senior-level/Expert,FT,Solutions Engineer,206250,US,0,US,M
2024,Senior-level/Expert,FT,Solutions Engineer,61600,US,0,US,M
2024,Senior-level/Expert,FT,Solutions Engineer,206250,US,0,US,M
2024,Senior-level/Expert,FT,Solutions Engineer,61600,US,0,US,M
2024,Senior-level/Expert,FT,Solutions Engineer,185625,US,0,US,M
2024,Senior-level/Expert,FT,Solutions Engineer,55400,US,0,US,M
2024,Senior-level/Expert,FT,Business Intelligence,129315,US,0,US,M
2024,Senior-level/Expert,FT,Business Intelligence,86210,US,0,US,M
2024,Mid-level/Intermediate,FT,Software Engineer,240240,US,0,US,M
2024,Mid-level/Intermediate,FT,Software Engineer,207992,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,81250,GB,0,GB,M
2024,Senior-level/Expert,FT,Data Scientist,50000,GB,0,GB,M
2024,Mid-level/Intermediate,FT,Software Engineer,146875,US,0,US,M
2024,Mid-level/Intermediate,FT,Software Engineer,81250,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,180000,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,168400,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,247200,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,124373,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,206000,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,97335,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,185000,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,100000,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,167500,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,138500,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,185100,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,111100,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,168700,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,96400,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,220000,EG,0,EG,M
2024,Senior-level/Expert,FT,Data Scientist,96600,EG,0,EG,M
2024,Entry-level/Junior,FT,Data Scientist,137000,US,0,US,M
2024,Entry-level/Junior,FT,Data Scientist,60300,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Scientist,172000,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Scientist,75600,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,188500,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,165100,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Scientist,198300,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Scientist,94400,US,0,US,M
2024,Mid-level/Intermediate,FT,Machine Learning Engineer,172000,US,0,US,M
2024,Mid-level/Intermediate,FT,Machine Learning Engineer,75600,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Product Manager,157800,CA,0,CA,M
2024,Mid-level/Intermediate,FT,Data Product Manager,102500,CA,0,CA,M
2024,Senior-level/Expert,FT,Software Engineer,334800,US,0,US,M
2024,Senior-level/Expert,FT,Software Engineer,225000,US,0,US,M
2024,Senior-level/Expert,FT,Software Engineer,334800,US,0,US,M
2024,Senior-level/Expert,FT,Software Engineer,225000,US,0,US,M
2024,Senior-level/Expert,FT,Decision Scientist,120000,US,0,US,M
2024,Senior-level/Expert,FT,Decision Scientist,100000,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Visualization Engineer,89500,US,100,US,M
2024,Mid-level/Intermediate,FT,Data Visualization Engineer,65000,US,100,US,M
2024,Senior-level/Expert,FT,Data Visualization Engineer,150000,CA,0,CA,M
2024,Senior-level/Expert,FT,Data Visualization Engineer,75000,CA,0,CA,M
2024,Senior-level/Expert,FT,Research Scientist,143300,US,0,US,M
2024,Senior-level/Expert,FT,Research Scientist,79600,US,0,US,M
2024,Mid-level/Intermediate,FT,Machine Learning Engineer,172000,US,0,US,M
2024,Mid-level/Intermediate,FT,Machine Learning Engineer,75600,US,0,US,M
2024,Senior-level/Expert,FT,Machine Learning Engineer,137930,CA,0,CA,M
2024,Senior-level/Expert,FT,Machine Learning Engineer,74270,CA,0,CA,M
2024,Senior-level/Expert,FT,Machine Learning Engineer,267900,US,0,US,M
2024,Senior-level/Expert,FT,Machine Learning Engineer,234700,US,0,US,M
2024,Mid-level/Intermediate,FT,Machine Learning Scientist,133000,CA,0,CA,M
2024,Mid-level/Intermediate,FT,Machine Learning Scientist,83000,CA,0,CA,M
2024,Senior-level/Expert,FT,Machine Learning Engineer,220000,US,0,US,M
2024,Senior-level/Expert,FT,Machine Learning Engineer,96600,US,0,US,M
2024,Senior-level/Expert,FT,Data Analyst,172000,US,0,US,M
2024,Senior-level/Expert,FT,Data Analyst,75600,US,0,US,M
2024,Entry-level/Junior,FT,Data Analyst,105500,US,0,US,M
2024,Entry-level/Junior,FT,Data Analyst,39600,US,0,US,M
2024,Senior-level/Expert,FT,Data Analyst,172000,US,0,US,M
2024,Senior-level/Expert,FT,Data Analyst,75600,US,0,US,M
2024,Entry-level/Junior,FT,Data Analyst,137000,US,0,US,M
2024,Entry-level/Junior,FT,Data Analyst,60400,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Analyst,91665,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Analyst,68500,US,0,US,M
2024,Senior-level/Expert,FT,Data Analyst,172000,US,0,US,M
2024,Senior-level/Expert,FT,Data Analyst,75600,US,0,US,M
2024,Senior-level/Expert,FT,Data Analyst,206500,US,0,US,M
2024,Senior-level/Expert,FT,Data Analyst,105000,US,0,US,M
2024,Senior-level/Expert,FT,Data Architect,193000,US,0,US,M
2024,Senior-level/Expert,FT,Data Architect,84600,US,0,US,M
2024,Senior-level/Expert,FT,Data Architect,125000,GB,0,GB,M
2024,Senior-level/Expert,FT,Data Architect,100000,GB,0,GB,M
2024,Senior-level/Expert,FT,Data Architect,170000,US,100,US,M
2024,Senior-level/Expert,FT,Data Architect,170000,US,100,US,M
2024,Mid-level/Intermediate,FT,Data Engineer,154500,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Engineer,75705,US,0,US,M
2024,Senior-level/Expert,FT,Data Engineer,157500,US,0,US,M
2024,Senior-level/Expert,FT,Data Engineer,132500,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Engineer,171210,CA,0,CA,M
2024,Mid-level/Intermediate,FT,Data Engineer,92190,CA,0,CA,M
2024,Senior-level/Expert,FT,Data Engineer,143750,US,0,US,M
2024,Senior-level/Expert,FT,Data Engineer,106250,US,0,US,M
2024,Senior-level/Expert,FT,Data Engineer,266875,US,0,US,M
2024,Senior-level/Expert,FT,Data Engineer,128250,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Engineer,229900,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Engineer,201400,US,0,US,M
2024,Senior-level/Expert,FT,Data Engineer,185000,US,0,US,M
2024,Senior-level/Expert,FT,Data Engineer,140000,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Engineer,206100,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Engineer,114500,US,0,US,M
2024,Senior-level/Expert,FT,Encounter Data Management Professional,96200,US,100,US,M
2024,Senior-level/Expert,FT,Encounter Data Management Professional,69800,US,100,US,M
2024,Mid-level/Intermediate,FT,Data Manager,166500,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Manager,99900,US,0,US,M
2024,Senior-level/Expert,FT,Data Strategist,250000,US,0,US,M
2024,Senior-level/Expert,FT,Data Strategist,110100,US,0,US,M
2024,Senior-level/Expert,FT,Software Engineer,188500,US,0,US,M
2024,Senior-level/Expert,FT,Software Engineer,165100,US,0,US,M
2024,Mid-level/Intermediate,FT,Software Engineer,193000,US,0,US,M
2024,Mid-level/Intermediate,FT,Software Engineer,84600,US,0,US,M
2024,Entry-level/Junior,FT,Data Specialist,137000,US,0,US,M
2024,Entry-level/Junior,FT,Data Specialist,60400,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Specialist,111100,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Specialist,55500,US,0,US,M
2024,Senior-level/Expert,FT,Analytics Engineer,140012,US,100,US,M
2024,Senior-level/Expert,FT,Analytics Engineer,121750,US,100,US,M
2024,Mid-level/Intermediate,FT,Analytics Engineer,150000,CA,0,CA,M
2024,Mid-level/Intermediate,FT,Analytics Engineer,75000,CA,0,CA,M
2024,Entry-level/Junior,FT,Business Intelligence Engineer,74100,US,0,US,M
2024,Entry-level/Junior,FT,Business Intelligence Engineer,53700,US,0,US,M
2024,Senior-level/Expert,FT,Business Intelligence Engineer,108500,US,100,US,M
2024,Senior-level/Expert,FT,Business Intelligence Engineer,78800,US,100,US,M
2024,Mid-level/Intermediate,FT,Business Intelligence Engineer,89500,US,100,US,M
2024,Mid-level/Intermediate,FT,Business Intelligence Engineer,65000,US,100,US,M
2024,Mid-level/Intermediate,FT,Data Quality Analyst,126500,US,100,US,M
2024,Mid-level/Intermediate,FT,Data Quality Analyst,93500,US,100,US,M
2024,Executive-level/Director,FT,Business Intelligence,230000,US,0,US,M
2024,Executive-level/Director,FT,Business Intelligence,200000,US,0,US,M
2024,Senior-level/Expert,FT,Software Engineer,220000,US,0,US,M
2024,Senior-level/Expert,FT,Software Engineer,210000,US,0,US,M
2024,Senior-level/Expert,FT,Software Engineer,170000,US,0,US,M
2024,Senior-level/Expert,FT,Software Engineer,150000,US,0,US,M
2024,Senior-level/Expert,FT,Software Engineer,260000,US,0,US,M
2024,Senior-level/Expert,FT,Software Engineer,250000,US,0,US,M
2024,Senior-level/Expert,FT,Software Engineer,229900,US,0,US,M
2024,Senior-level/Expert,FT,Software Engineer,201400,US,0,US,M
2024,Senior-level/Expert,FT,Software Engineer,283800,US,0,US,M
2024,Senior-level/Expert,FT,Software Engineer,234700,US,0,US,M
2024,Senior-level/Expert,FT,Software Engineer,218500,US,0,US,M
2024,Senior-level/Expert,FT,Software Engineer,161500,US,0,US,M
2024,Senior-level/Expert,FT,Software Engineer,199700,US,0,US,M
2024,Senior-level/Expert,FT,Software Engineer,140000,US,0,US,M
2024,Entry-level/Junior,FT,Applied Scientist,166000,US,100,US,M
2024,Entry-level/Junior,FT,Applied Scientist,104000,US,100,US,M
2024,Senior-level/Expert,FT,Data Scientist,216000,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,144000,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Engineer,113000,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Engineer,74000,US,0,US,M
2024,Senior-level/Expert,FT,Data Engineer,265200,US,0,US,M
2024,Senior-level/Expert,FT,Data Engineer,137100,US,0,US,M
2024,Senior-level/Expert,FT,Data Engineer,173000,US,0,US,M
2024,Senior-level/Expert,FT,Data Engineer,102000,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Engineer,221000,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Engineer,138000,US,0,US,M
2024,Senior-level/Expert,FT,Data Engineer,150000,US,0,US,M
2024,Senior-level/Expert,FT,Data Engineer,130000,US,0,US,M
2024,Senior-level/Expert,FT,Machine Learning Scientist,140280,US,100,US,M
2024,Senior-level/Expert,FT,Machine Learning Scientist,140280,US,100,US,M
2024,Senior-level/Expert,FT,Machine Learning Engineer,219100,US,0,US,M
2024,Senior-level/Expert,FT,Machine Learning Engineer,118500,US,0,US,M
2024,Senior-level/Expert,FT,Machine Learning Engineer,322300,US,0,US,M
2024,Senior-level/Expert,FT,Machine Learning Engineer,160200,US,0,US,M
2024,Senior-level/Expert,FT,Data Analyst,200200,US,0,US,M
2024,Senior-level/Expert,FT,Data Analyst,111200,US,0,US,M
2024,Entry-level/Junior,FT,Data Analyst,52500,GB,0,GB,M
2024,Entry-level/Junior,FT,Data Analyst,40000,GB,0,GB,M
2024,Entry-level/Junior,FT,Data Analyst,117519,AU,0,AU,M
2024,Entry-level/Junior,FT,Data Analyst,108391,AU,0,AU,M
2024,Senior-level/Expert,FT,Data Analyst,114888,US,100,US,M
2024,Senior-level/Expert,FT,Data Analyst,91112,US,100,US,M
2024,Senior-level/Expert,FT,Data Scientist,189800,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,138000,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Scientist,89400,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Scientist,59600,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,195600,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,130000,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,195600,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,130000,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,149000,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,115000,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Scientist,130000,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Scientist,110000,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Scientist,187158,US,0,US,M
2024,Mid-level/Intermediate,FT,Data Scientist,116974,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,211000,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,94900,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,176000,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,136000,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,184000,US,0,US,M
2024,Senior-level/Expert,FT,Data Scientist,115000,US,0,US,M
2024,Senior-level/Expert,FT,AI Architect,298000,US,0,US,M
2024,Senior-level/Expert,FT,AI Architect,175000,US,0,US,M
2024,Senior-level/Expert,FT,Statistical Programmer,223200,US,0,US,M
2024,Senior-level/Expert,FT,Statistical Programmer,145000,US,0,US,M
2024,Senior-level/Expert,FT,Business Analyst,110250,US,0,US,M
2024,Senior-level/Expert,FT,Business Analyst,58500,US,0,US,M
2024,Mid-level/Intermediate,FT,Research Scientist,227700,US,0,US,M
2024,Mid-level/Intermediate,FT,Research Scientist,151800,US,0,US,M
2024,Senior-level/Expert,FT,Software Engineer,240000,US,0,US,M
2024,Senior-level/Expert,FT,Software Engineer,138000,US,0,US,M
2024,Mid-level/Intermediate,FT,Software Engineer,140000,US,0,US,M
2024,Mid-level/Intermediate,FT,Software Engineer,90000,US,0,US,M
2024,Senior-level/Expert,FT,Systems Engineer,183000,US,0,US,M
2024,Senior-level/Expert,FT,Systems Engineer,122000,US,0,US,M
2024,Senior-level/Expert,FT,Software Engineer,276000,US,0,US,M
2024,Senior-level/Expert,FT,Software Engineer,148000,US,0,US,M
2024,Senior-level/Expert,FT,Research Scientist,200200,US,0,US,M
2024,Senior-level/Expert,FT,Research Scientist,191062,US,0,US,M
2024,Senior-level/Expert,FT,Software Development Engineer,234200,US,0,US,M
2024,Senior-level/Expert,FT,Software Development Engineer,124000,US,0,US,M
2024,Senior-level/Expert,FT,Site Reliability Engineer,222800,US,0,US,M
2024,Senior-level/Expert,FT,Site Reliability Engineer,123800,US,0,US,M
2024,Senior-level/Expert,FT,Research Scientist,208000,US,0,US,M
